id,url_id,user_id,event_type,timestamp,details
1882,1882,308,created,2025-01-08 20:17:19,"{""short_code"":""5zvxHZ"",""original_url"":""https://hackstack.io/amber/beacon/1882""}"
1883,1883,141,created,2025-04-18 12:48:09,"{""short_code"":""NKTFjU"",""original_url"":""https://example.com/clear/beacon/1883""}"
1884,1884,345,created,2025-08-06 18:05:07,"{""short_code"":""STt4IF"",""original_url"":""https://example.com/ivory/field/1884""}"
1885,1885,248,created,2025-11-22 00:56:24,"{""short_code"":""3vov8c"",""original_url"":""https://hackstack.io/silver/lagoon/1885""}"
1886,1886,306,created,2025-08-28 05:10:19,"{""short_code"":""VSDNwF"",""original_url"":""https://hackstack.io/lively/pioneer/1886""}"
1887,1887,283,created,2025-08-29 03:46:15,"{""short_code"":""TKnDdo"",""original_url"":""https://example.com/dawn/window/1887""}"
1888,1888,98,created,2025-10-11 02:01:20,"{""short_code"":""fJ8Ha4"",""original_url"":""https://opswise.net/clear/yard/1888""}"
1889,1889,236,created,2025-11-07 21:53:34,"{""short_code"":""Y1GQi2"",""original_url"":""https://hackstack.io/proud/zenith/1889""}"
1890,1890,266,created,2025-05-01 04:35:42,"{""short_code"":""sLv5l9"",""original_url"":""https://acme.dev/clear/engine/1890""}"
1891,1891,296,created,2025-05-15 20:26:36,"{""short_code"":""Ifl5nI"",""original_url"":""https://opswise.net/silver/river/1891""}"
1892,1892,178,created,2025-11-22 15:41:14,"{""short_code"":""tWJduG"",""original_url"":""https://seeded.app/lively/pioneer/1892""}"
1893,1893,49,created,2025-07-05 23:14:25,"{""short_code"":""5MoQzi"",""original_url"":""https://seeded.app/proud/trail/1893""}"
1894,1894,305,created,2026-01-24 19:49:51,"{""short_code"":""PEzLwC"",""original_url"":""https://example.com/keen/signal/1894""}"
1895,1895,336,created,2025-10-16 01:50:47,"{""short_code"":""yRF4C5"",""original_url"":""https://relay.cloud/mellow/pioneer/1895""}"
1896,1896,338,created,2025-11-03 13:01:51,"{""short_code"":""10fvhz"",""original_url"":""https://example.com/ivory/delta/1896""}"
1897,1897,164,created,2025-10-18 17:19:41,"{""short_code"":""DTBwHm"",""original_url"":""https://opswise.net/harbor/lagoon/1897""}"
1898,1898,326,created,2025-03-23 22:46:47,"{""short_code"":""sGXK2O"",""original_url"":""https://hackstack.io/keen/uplink/1898""}"
1899,1899,317,created,2025-10-11 13:58:22,"{""short_code"":""EB3LV3"",""original_url"":""https://example.com/calm/delta/1899""}"
1900,1900,173,created,2025-09-06 21:23:56,"{""short_code"":""J5uFIW"",""original_url"":""https://example.com/clear/zenith/1900""}"
1901,1901,357,created,2025-11-02 20:11:15,"{""short_code"":""O6zW0n"",""original_url"":""https://example.com/clear/yard/1901""}"
1902,1902,2,created,2025-12-04 19:24:35,"{""short_code"":""irUPyK"",""original_url"":""https://example.com/proud/kernel/1902""}"
1903,1903,141,created,2025-02-12 22:46:05,"{""short_code"":""qIHfPd"",""original_url"":""https://opswise.net/calm/field/1903""}"
1904,1904,286,created,2025-09-20 23:12:40,"{""short_code"":""FrB7JU"",""original_url"":""https://acme.dev/dawn/lagoon/1904""}"
1905,1905,71,created,2025-10-09 19:05:04,"{""short_code"":""Dv3BbZ"",""original_url"":""https://opswise.net/silver/engine/1905""}"
1906,1906,130,created,2025-01-15 19:26:05,"{""short_code"":""fRxcQr"",""original_url"":""https://seeded.app/calm/journey/1906""}"
1907,1907,138,created,2025-09-29 06:37:27,"{""short_code"":""xMyx2i"",""original_url"":""https://opswise.net/ember/beacon/1907""}"
1908,1908,181,created,2025-02-26 03:21:02,"{""short_code"":""oqCl2T"",""original_url"":""https://hackstack.io/tidy/lagoon/1908""}"
1909,1909,164,created,2025-10-12 08:32:25,"{""short_code"":""A108pu"",""original_url"":""https://opswise.net/warm/meadow/1909""}"
1910,1910,293,created,2025-08-25 09:44:39,"{""short_code"":""dhltxg"",""original_url"":""https://seeded.app/dawn/canyon/1910""}"
1911,1911,135,created,2025-08-11 10:24:04,"{""short_code"":""8WJIp2"",""original_url"":""https://example.com/vivid/window/1911""}"
1912,1912,329,created,2025-12-03 03:52:45,"{""short_code"":""kZK2IL"",""original_url"":""https://acme.dev/tidy/pioneer/1912""}"
1913,1913,238,created,2025-12-18 09:46:41,"{""short_code"":""yAXBJR"",""original_url"":""https://acme.dev/clear/harvest/1913""}"
1914,1914,87,created,2025-02-15 15:40:19,"{""short_code"":""hHUWmr"",""original_url"":""https://relay.cloud/urban/valley/1914""}"
1915,1915,51,created,2025-07-02 16:42:47,"{""short_code"":""EJIjmb"",""original_url"":""https://opswise.net/mellow/canyon/1915""}"
1916,1916,305,created,2025-11-29 05:28:37,"{""short_code"":""WfbpLU"",""original_url"":""https://seeded.app/mellow/signal/1916""}"
1917,1917,313,created,2025-01-26 12:28:34,"{""short_code"":""GUoydE"",""original_url"":""https://example.com/ivory/yard/1917""}"
1918,1918,68,created,2025-03-20 16:02:44,"{""short_code"":""QAYmDn"",""original_url"":""https://example.com/rapid/yard/1918""}"
1919,1919,113,created,2025-11-13 00:15:38,"{""short_code"":""wpwnyH"",""original_url"":""https://hackstack.io/silver/field/1919""}"
1920,1920,205,created,2025-03-25 19:52:37,"{""short_code"":""P1185W"",""original_url"":""https://hackstack.io/ember/trail/1920""}"
1921,1921,312,created,2025-03-04 23:58:20,"{""short_code"":""WMudLO"",""original_url"":""https://acme.dev/ivory/anchor/1921""}"
1922,1922,282,created,2025-12-03 05:49:41,"{""short_code"":""tpU7gn"",""original_url"":""https://seeded.app/dawn/engine/1922""}"
1923,1923,355,created,2026-02-06 03:12:33,"{""short_code"":""FGC3uv"",""original_url"":""https://example.com/keen/anchor/1923""}"
1924,1924,341,created,2025-11-04 02:24:30,"{""short_code"":""HwVOM3"",""original_url"":""https://example.com/young/uplink/1924""}"
1925,1925,309,created,2025-07-29 12:46:11,"{""short_code"":""cy5Nfv"",""original_url"":""https://acme.dev/navy/window/1925""}"
1926,1926,305,created,2025-10-19 14:19:56,"{""short_code"":""iJbI8e"",""original_url"":""https://hackstack.io/silver/quartz/1926""}"
1927,1927,53,created,2025-01-05 13:20:58,"{""short_code"":""fyiAo7"",""original_url"":""https://relay.cloud/tidy/island/1927""}"
1928,1928,67,created,2025-11-26 21:48:26,"{""short_code"":""RLc7Sf"",""original_url"":""https://acme.dev/brisk/zenith/1928""}"
1929,1929,351,created,2025-05-24 10:10:07,"{""short_code"":""Apv3FU"",""original_url"":""https://relay.cloud/vivid/journey/1929""}"
1930,1930,281,created,2025-08-31 14:06:50,"{""short_code"":""bdNO4n"",""original_url"":""https://hackstack.io/gold/orbit/1930""}"
1931,1931,78,created,2025-12-04 20:17:36,"{""short_code"":""TXHVNJ"",""original_url"":""https://seeded.app/silver/harvest/1931""}"
1932,1932,159,created,2025-05-22 17:27:11,"{""short_code"":""j5THQg"",""original_url"":""https://acme.dev/dawn/quartz/1932""}"
1933,1933,155,created,2025-03-28 16:11:16,"{""short_code"":""sJsoFy"",""original_url"":""https://example.com/vivid/valley/1933""}"
1934,1934,354,created,2025-04-05 11:48:40,"{""short_code"":""W1UiDh"",""original_url"":""https://hackstack.io/urban/meadow/1934""}"
1935,1935,129,created,2026-02-02 08:38:36,"{""short_code"":""8WWcKu"",""original_url"":""https://seeded.app/urban/delta/1935""}"
1936,1936,350,created,2025-10-21 18:00:28,"{""short_code"":""rFpPmo"",""original_url"":""https://hackstack.io/ivory/trail/1936""}"
1937,1937,64,created,2025-07-10 10:30:05,"{""short_code"":""dnkCPz"",""original_url"":""https://example.com/urban/delta/1937""}"
1938,1938,21,created,2025-12-04 19:08:42,"{""short_code"":""7QfjoR"",""original_url"":""https://hackstack.io/ivory/yard/1938""}"
1939,1939,126,created,2025-05-10 00:26:28,"{""short_code"":""FhCVeL"",""original_url"":""https://relay.cloud/warm/beacon/1939""}"
1940,1940,86,created,2025-07-10 02:18:23,"{""short_code"":""neCY1Q"",""original_url"":""https://example.com/brisk/anchor/1940""}"
1941,1941,212,created,2025-11-07 10:19:03,"{""short_code"":""sacsr1"",""original_url"":""https://example.com/forest/meadow/1941""}"
1942,1942,69,created,2025-06-15 23:06:18,"{""short_code"":""4xpyKH"",""original_url"":""https://opswise.net/proud/meadow/1942""}"
1943,1943,222,created,2025-02-11 16:48:12,"{""short_code"":""TDGN3T"",""original_url"":""https://example.com/vivid/island/1943""}"
1944,1944,282,created,2025-10-19 16:00:20,"{""short_code"":""jwrOaE"",""original_url"":""https://seeded.app/forest/engine/1944""}"
1945,1945,179,created,2025-08-04 08:23:00,"{""short_code"":""IrPcWI"",""original_url"":""https://acme.dev/clear/engine/1945""}"
1946,1946,10,created,2025-08-07 00:52:54,"{""short_code"":""jsd6hr"",""original_url"":""https://opswise.net/brisk/quartz/1946""}"
1947,1947,61,created,2026-01-14 14:16:14,"{""short_code"":""RXQICR"",""original_url"":""https://hackstack.io/proud/pioneer/1947""}"
1948,1948,229,created,2025-06-23 04:23:39,"{""short_code"":""oWtXEo"",""original_url"":""https://acme.dev/proud/lagoon/1948""}"
1949,1949,259,created,2025-05-01 12:39:04,"{""short_code"":""xY9NFk"",""original_url"":""https://acme.dev/vivid/kernel/1949""}"
1950,1950,220,created,2025-06-18 22:54:01,"{""short_code"":""Re9FTH"",""original_url"":""https://opswise.net/young/anchor/1950""}"
1951,1951,378,created,2025-06-27 14:44:36,"{""short_code"":""7hKwr6"",""original_url"":""https://hackstack.io/clear/engine/1951""}"
1952,1952,22,created,2025-12-22 14:32:14,"{""short_code"":""iYDUGZ"",""original_url"":""https://hackstack.io/cobalt/garden/1952""}"
1953,1953,336,created,2025-01-28 00:51:27,"{""short_code"":""18qsnH"",""original_url"":""https://example.com/ember/delta/1953""}"
1954,1954,240,created,2025-09-19 04:13:25,"{""short_code"":""u0SBEL"",""original_url"":""https://example.com/keen/delta/1954""}"
1955,1955,2,created,2025-12-31 15:01:20,"{""short_code"":""X1Ce6x"",""original_url"":""https://seeded.app/urban/harvest/1955""}"
1956,1956,372,created,2026-01-06 03:51:26,"{""short_code"":""TlcRXP"",""original_url"":""https://hackstack.io/lively/pioneer/1956""}"
1957,1957,391,created,2025-08-26 03:58:04,"{""short_code"":""cefuse"",""original_url"":""https://acme.dev/keen/canyon/1957""}"
1958,1958,391,created,2025-03-14 07:35:48,"{""short_code"":""G28Xuw"",""original_url"":""https://hackstack.io/opal/trail/1958""}"
1959,1959,122,created,2026-01-18 12:28:32,"{""short_code"":""wMtjtl"",""original_url"":""https://relay.cloud/urban/kernel/1959""}"
1960,1960,330,created,2025-01-02 20:25:10,"{""short_code"":""OgUfum"",""original_url"":""https://example.com/silver/field/1960""}"
1961,1961,165,created,2025-03-12 11:06:21,"{""short_code"":""DZpEdi"",""original_url"":""https://hackstack.io/gold/field/1961""}"
1962,1962,53,created,2025-04-03 23:40:57,"{""short_code"":""G1PQu7"",""original_url"":""https://hackstack.io/jade/meadow/1962""}"
1963,1963,37,created,2025-07-06 03:42:52,"{""short_code"":""tMaMB7"",""original_url"":""https://acme.dev/clear/harvest/1963""}"
1964,1964,309,created,2025-03-16 03:24:15,"{""short_code"":""u0ftUk"",""original_url"":""https://seeded.app/young/journey/1964""}"
1965,1965,2,created,2025-08-05 10:34:03,"{""short_code"":""aWEfgg"",""original_url"":""https://example.com/keen/uplink/1965""}"
1966,1966,352,created,2025-08-01 04:47:36,"{""short_code"":""VVJ5ec"",""original_url"":""https://acme.dev/quiet/delta/1966""}"
1967,1967,257,created,2025-09-27 16:23:24,"{""short_code"":""xqkAet"",""original_url"":""https://seeded.app/dawn/anchor/1967""}"
1968,1968,383,created,2025-03-21 06:37:17,"{""short_code"":""JjawHM"",""original_url"":""https://hackstack.io/warm/uplink/1968""}"
1969,1969,171,created,2025-07-12 19:28:01,"{""short_code"":""bZuAyW"",""original_url"":""https://example.com/tidy/quartz/1969""}"
1970,1970,17,created,2025-01-30 05:45:28,"{""short_code"":""wa9sTS"",""original_url"":""https://example.com/clear/river/1970""}"
1971,1971,292,created,2025-06-05 01:14:08,"{""short_code"":""CZj18M"",""original_url"":""https://example.com/navy/garden/1971""}"
1972,1972,374,created,2025-02-24 10:50:24,"{""short_code"":""TZ15Vk"",""original_url"":""https://example.com/gold/yard/1972""}"
1973,1973,146,created,2025-09-14 07:29:35,"{""short_code"":""70m5Ai"",""original_url"":""https://opswise.net/silver/engine/1973""}"
1974,1974,19,created,2025-10-13 19:54:20,"{""short_code"":""5RWDmE"",""original_url"":""https://seeded.app/mellow/yard/1974""}"
1975,1975,305,created,2025-11-13 05:20:20,"{""short_code"":""jXfvfT"",""original_url"":""https://example.com/warm/quartz/1975""}"
1976,1976,274,created,2025-09-30 21:25:37,"{""short_code"":""CEzpmM"",""original_url"":""https://relay.cloud/lively/pioneer/1976""}"
1977,1977,154,created,2025-05-19 22:00:34,"{""short_code"":""n9tOtv"",""original_url"":""https://example.com/brisk/island/1977""}"
1978,1978,255,created,2025-08-18 13:42:49,"{""short_code"":""mRDJvA"",""original_url"":""https://seeded.app/rapid/network/1978""}"
1979,1979,167,created,2026-01-19 21:26:05,"{""short_code"":""1ttdX1"",""original_url"":""https://seeded.app/proud/river/1979""}"
1980,1980,359,created,2026-01-25 03:00:24,"{""short_code"":""2XfeUB"",""original_url"":""https://opswise.net/proud/yard/1980""}"
1981,1981,12,created,2026-02-10 00:46:34,"{""short_code"":""egne4z"",""original_url"":""https://example.com/ember/island/1981""}"
1982,1982,6,created,2025-05-24 20:17:53,"{""short_code"":""oCQ9ph"",""original_url"":""https://opswise.net/harbor/orbit/1982""}"
1983,1983,398,created,2026-01-18 11:57:45,"{""short_code"":""oZ6yXg"",""original_url"":""https://acme.dev/quiet/journey/1983""}"
1984,1984,101,created,2025-05-02 10:58:49,"{""short_code"":""b7pg2p"",""original_url"":""https://hackstack.io/forest/canyon/1984""}"
1985,1985,35,created,2025-02-26 16:45:14,"{""short_code"":""DPbT7n"",""original_url"":""https://example.com/cobalt/anchor/1985""}"
1986,1986,319,created,2025-05-18 19:41:18,"{""short_code"":""aQGX5x"",""original_url"":""https://seeded.app/ember/pioneer/1986""}"
1987,1987,118,created,2025-11-24 23:03:53,"{""short_code"":""GsUy1p"",""original_url"":""https://seeded.app/dawn/network/1987""}"
1988,1988,18,created,2025-09-09 20:40:47,"{""short_code"":""kkJJda"",""original_url"":""https://acme.dev/calm/trail/1988""}"
1989,1989,240,created,2025-06-13 22:51:52,"{""short_code"":""BZ5C2s"",""original_url"":""https://hackstack.io/jade/garden/1989""}"
1990,1990,122,created,2025-01-12 16:12:43,"{""short_code"":""wvXztG"",""original_url"":""https://opswise.net/calm/trail/1990""}"
1991,1991,223,created,2025-04-28 11:07:50,"{""short_code"":""goaWKe"",""original_url"":""https://acme.dev/tidy/yard/1991""}"
1992,1992,383,created,2025-03-05 23:30:30,"{""short_code"":""VISikR"",""original_url"":""https://acme.dev/cobalt/garden/1992""}"
1993,1993,261,created,2025-10-12 21:39:26,"{""short_code"":""K67jzI"",""original_url"":""https://opswise.net/amber/window/1993""}"
1994,1994,218,created,2026-02-14 20:37:00,"{""short_code"":""8Wtwy1"",""original_url"":""https://acme.dev/harbor/engine/1994""}"
1995,1995,39,created,2025-01-04 14:33:53,"{""short_code"":""dIoeIu"",""original_url"":""https://example.com/young/island/1995""}"
1996,1996,62,created,2025-11-07 03:22:29,"{""short_code"":""1UXOTb"",""original_url"":""https://hackstack.io/vivid/valley/1996""}"
1997,1997,271,created,2025-12-12 10:25:41,"{""short_code"":""oHriAV"",""original_url"":""https://seeded.app/cobalt/garden/1997""}"
1998,1998,310,created,2026-02-13 23:03:27,"{""short_code"":""UTEuk3"",""original_url"":""https://example.com/rapid/delta/1998""}"
1999,1999,213,created,2025-10-15 10:09:47,"{""short_code"":""AZ7Hr1"",""original_url"":""https://acme.dev/proud/engine/1999""}"
2000,2000,296,created,2025-11-02 07:17:54,"{""short_code"":""AZu1lN"",""original_url"":""https://relay.cloud/cobalt/anchor/2000""}"
2001,1,1,updated,2025-06-29 08:46:14,"{""field"":""original_url"",""new_value"":""https://relay.cloud/zenith/4282""}"
2002,271,268,updated,2026-02-12 10:15:17,"{""field"":""title"",""new_value"":""rotated""}"
2003,196,302,updated,2025-11-11 01:42:25,"{""field"":""is_active"",""new_value"":""refined""}"
2004,1274,45,updated,2025-09-16 20:48:48,"{""field"":""is_active"",""new_value"":""quieted""}"
2005,1724,25,updated,2026-02-18 23:46:59,"{""field"":""original_url"",""new_value"":""https://opswise.net/uplink/8246""}"
2006,1742,196,updated,2025-07-09 05:54:10,"{""field"":""original_url"",""new_value"":""https://seeded.app/beacon/2393""}"
2007,265,50,updated,2025-04-19 17:49:43,"{""field"":""original_url"",""new_value"":""https://relay.cloud/window/4510""}"
2008,739,36,updated,2025-05-22 21:59:02,"{""field"":""original_url"",""new_value"":""https://acme.dev/island/6520""}"
2009,1131,291,updated,2025-05-21 00:05:43,"{""field"":""title"",""new_value"":""rotated""}"
2010,179,387,updated,2025-09-03 17:58:10,"{""field"":""title"",""new_value"":""refined""}"
2011,121,304,updated,2025-06-20 23:48:39,"{""field"":""original_url"",""new_value"":""https://acme.dev/orbit/8253""}"
2012,643,203,updated,2025-10-05 11:17:57,"{""field"":""title"",""new_value"":""rerouted""}"
2013,126,31,updated,2025-04-08 09:18:54,"{""field"":""is_active"",""new_value"":""quieted""}"
2014,1062,66,updated,2025-05-11 04:08:43,"{""field"":""original_url"",""new_value"":""https://seeded.app/anchor/1902""}"
2015,307,153,updated,2025-01-11 04:34:40,"{""field"":""original_url"",""new_value"":""https://hackstack.io/pioneer/9201""}"
2016,992,348,updated,2025-05-01 07:09:13,"{""field"":""title"",""new_value"":""rerouted""}"
2017,269,324,updated,2025-08-31 19:18:34,"{""field"":""is_active"",""new_value"":""archived""}"
2018,1139,266,updated,2026-01-05 03:26:09,"{""field"":""title"",""new_value"":""promoted""}"
2019,415,22,updated,2025-12-15 08:09:07,"{""field"":""original_url"",""new_value"":""https://example.com/lagoon/331""}"
2020,1826,317,updated,2026-01-22 11:47:49,"{""field"":""is_active"",""new_value"":""promoted""}"
2021,892,96,updated,2025-04-28 06:03:35,"{""field"":""original_url"",""new_value"":""https://seeded.app/yard/4371""}"
2022,1504,98,updated,2025-04-26 22:09:14,"{""field"":""original_url"",""new_value"":""https://relay.cloud/pioneer/2374""}"
2023,1492,389,updated,2026-02-27 09:48:32,"{""field"":""original_url"",""new_value"":""https://opswise.net/river/5712""}"
2024,1868,139,updated,2025-03-15 06:14:33,"{""field"":""title"",""new_value"":""rotated""}"
2025,838,349,updated,2025-04-23 09:28:46,"{""field"":""is_active"",""new_value"":""rerouted""}"
2026,1754,249,updated,2025-02-18 22:22:33,"{""field"":""is_active"",""new_value"":""rotated""}"
